date,NYSE:AIG,NYSE:AIR,NYSE:ADM,NYSE:ABT,NYSE:PRI,NYSE:Y,NYSE:ALK,NYSE:AXP
2014-03-01,32.596850833436335,74.80977266273638,17.289369682054634,0.0,61.73601679219658,16.05136436597111,15.384615384615387,0.0
2014-04-01,65.19370166687267,16.624393925052534,17.289369682054634,14.912081350772121,63.79388401860314,17.286084701815042,0.0,16.0
2014-05-01,16.298425416718167,99.7463635503152,0.0,0.0,16.46293781125242,0.0,0.0,0.0
2014-06-01,0.0,41.560984812631325,17.289369682054634,38.77141151200751,57.62028233938348,0.0,0.0,0.0
2014-07-01,0.0,74.80977266273638,0.0,17.894497620926543,37.04161007531795,19.755525373502905,0.0,19.0
2014-08-01,48.895276250154495,91.43416658778892,17.289369682054634,0.0,18.520805037658974,18.520805037658974,18.681318681318682,0.0
2014-09-01,16.298425416718167,108.05856051284144,0.0,0.0,18.520805037658974,0.0,0.0,0.0
2014-10-01,32.596850833436335,99.7463635503152,34.57873936410927,32.80657897169866,49.388813433757264,17.286084701815042,0.0,50.0
2014-11-01,16.298425416718167,49.8731817751576,51.8681090461639,17.894497620926543,18.520805037658974,18.520805037658974,0.0,18.0
2014-12-01,65.19370166687267,33.24878785010507,51.8681090461639,0.0,34.9837428489114,55.56241511297692,17.582417582417584,18.0
2015-01-01,48.895276250154495,66.49757570021013,34.57873936410927,17.894497620926543,51.44668066016382,0.0,0.0,17.0
2015-02-01,16.298425416718167,74.80977266273638,90.76919083078683,0.0,37.04161007531795,0.0,0.0,18.0
2015-03-01,97.79055250030899,66.49757570021013,17.289369682054634,0.0,34.9837428489114,0.0,17.582417582417584,0.0
2015-04-01,32.596850833436335,33.24878785010507,103.7362180923278,17.894497620926543,34.9837428489114,18.520805037658974,0.0,35.0
2015-05-01,16.298425416718167,58.185378737683855,17.289369682054634,17.894497620926543,0.0,18.520805037658974,0.0,0.0
2015-06-01,0.0,116.37075747536771,0.0,0.0,37.04161007531795,0.0,0.0,57.0
2015-07-01,32.596850833436335,166.2439392505253,17.289369682054634,0.0,18.520805037658974,0.0,18.681318681318682,55.0
2015-08-01,32.596850833436335,49.8731817751576,0.0,17.894497620926543,18.520805037658974,18.520805037658974,0.0,0.0
2015-09-01,48.895276250154495,16.624393925052534,0.0,0.0,18.520805037658974,18.520805037658974,0.0,52.0
2015-10-01,0.0,116.37075747536771,0.0,0.0,32.92587562250484,0.0,16.483516483516485,17.0
2015-11-01,16.298425416718167,66.49757570021013,0.0,17.894497620926543,34.9837428489114,0.0,34.065934065934066,34.0
2015-12-01,0.0,83.12196962526265,17.289369682054634,0.0,51.44668066016382,0.0,0.0,17.0
2016-01-01,48.895276250154495,83.12196962526265,69.15747872821854,68.59557421355176,26.752273943285182,14.81664403012718,27.472527472527474,28.0
2016-02-01,32.596850833436335,74.80977266273638,73.47982114873219,44.73624405231636,0.0,0.0,0.0,14.0
2016-03-01,0.0,41.560984812631325,95.09153325130049,41.753827782161935,53.504547886570364,0.0,13.186813186813188,27.0
2016-04-01,32.596850833436335,99.7463635503152,25.93405452308195,14.912081350772121,14.40507058484587,14.81664403012718,14.285714285714286,14.0
2016-05-01,16.298425416718167,66.49757570021013,25.93405452308195,26.841746431389815,14.40507058484587,13.581923694283248,14.285714285714286,14.0
2016-06-01,0.0,83.12196962526265,30.25639694359561,29.824162701544243,14.40507058484587,0.0,0.0,0.0
2016-07-01,0.0,74.80977266273638,30.25639694359561,44.73624405231636,14.40507058484587,29.63328806025436,14.285714285714286,0.0
2016-08-01,16.298425416718167,91.43416658778892,30.25639694359561,29.824162701544243,45.27307898094416,29.63328806025436,0.0,0.0
2016-09-01,0.0,58.185378737683855,0.0,14.912081350772121,28.81014116969174,28.398567724410427,14.285714285714286,28.0
2016-10-01,16.298425416718167,41.560984812631325,56.19045146667756,0.0,28.81014116969174,0.0,0.0,27.0
2016-11-01,32.596850833436335,41.560984812631325,38.901081784622924,26.841746431389815,55.56241511297692,27.163847388566495,0.0,0.0
2016-12-01,0.0,49.8731817751576,25.93405452308195,50.701076592625206,67.90961847141624,0.0,0.0,0.0
2017-01-01,65.19370166687267,91.43416658778892,0.0,35.78899524185309,12.347203358439316,0.0,12.08791208791209,37.0
2017-02-01,32.596850833436335,74.80977266273638,12.967027261540975,53.68349286277963,26.752273943285182,51.85825410544513,0.0,13.0
2017-03-01,0.0,24.9365908875788,0.0,11.929665080617696,37.04161007531795,0.0,24.17582417582418,0.0
2017-04-01,32.596850833436335,91.43416658778892,0.0,0.0,12.347203358439316,0.0,0.0,0.0
2017-05-01,81.49212708359083,66.49757570021013,51.8681090461639,26.841746431389815,14.40507058484587,12.347203358439316,13.186813186813188,0.0
2017-06-01,16.298425416718167,83.12196962526265,0.0,26.841746431389815,43.215211754537606,0.0,0.0,0.0
2017-07-01,32.596850833436335,124.68295443789397,0.0,41.753827782161935,43.215211754537606,0.0,0.0,0.0
